6124,127,1
6124,6501,1
7513,1430,1
1449,1521,1
669,2178,1
669,99,1
3964,1951,2
3964,5663,1
1135,1168,1
4068,3152,1
274,244,1
2500,202,1
2500,2500,2
3097,86,1
2,276,1
2,1056,1
2,2962,2
2,2867,1
2,4200,1
3152,4068,1
3152,244,1
2707,2359,1
2709,43,2
2709,2527,1
2709,3858,1
2709,523,2
2709,185,1
2359,2707,1
1430,7513,1
2891,1160,1
1160,2891,1
1160,261,1
7723,2178,1
2178,7723,1
2178,669,1
2178,519,1
2178,1802,2
7573,99,2
99,7573,2
99,669,1
99,7197,3
82,5555,1
82,761,1
152,164,1
49,4356,1
49,3312,1
49,7050,1
7197,99,3
7197,3703,1
3703,7197,1
65,6144,1
897,4199,11
897,244,1
897,2579,1
897,14,2
897,4735,1
897,5567,1
5356,244,1
164,152,1
2954,17,1
184,261,1
184,5594,1
7575,385,1
784,6343,1
385,7575,1
7551,1223,1
7551,454,2
7056,5555,2
1223,7551,1
1223,1427,1
1223,6144,1
4966,5003,1
4966,4199,18
17,4016,1
17,235,1
17,2954,1
4016,17,1
235,17,1
202,261,1
202,2500,1
519,603,1
519,1971,1
519,2178,1
519,2675,1
3858,2709,1
3786,1577,1
3786,7549,3
86,3097,1
86,2907,1
1168,1135,1
1908,741,1
6343,784,1
4356,49,1
4356,4356,2
6700,5555,1
276,2,1
43,2709,2
43,6607,2
43,1274,2
43,900,1
2527,2709,1
523,2709,2
185,2709,1
185,261,1
185,25,1
128,261,1
275,1872,1
3312,49,1
5841,603,1
603,5841,1
603,7073,1
603,519,1
283,261,1
283,597,1
454,7551,2
1984,1828,1
1984,244,1
1828,1984,1
1828,6477,1
1828,34,1
6477,1828,1
7779,1588,1
1588,7779,1
1588,671,1
1588,1407,1
1588,3146,2
1588,244,1
261,185,1
261,2109,1
261,283,1
261,1160,1
261,202,1
261,128,1
261,184,1
261,5594,1
2109,261,1
5594,261,1
5594,184,1
5594,244,1
25,185,1
7794,3012,7
2780,6144,1
5027,1913,1
27,461,1
27,1427,1
127,571,2
127,6124,1
127,3276,1
127,7716,1
127,1274,2
571,127,2
3717,2819,1
3717,108,1
759,2412,1
1431,741,1
7073,603,1
7589,4094,1
5530,5555,1
5530,6545,1
5555,5530,1
5555,756,1
5555,82,1
5555,336,2
5555,7056,2
5555,6700,1
6545,5530,1
6545,6144,1
6545,7583,1
6545,6389,1
6545,3146,2
2412,759,1
1913,5027,1
756,5555,1
6501,6124,1
690,5813,1
690,570,1
690,952,1
690,1495,1
690,485,2
5813,690,1
570,690,1
952,690,1
1493,1090,1
1495,690,1
485,690,2
1059,2721,1
1059,6503,1
48,1967,1
491,1279,1
491,6144,1
3828,139,2
334,1967,1
334,29,1
2590,1787,1
2590,1051,1
139,4577,2
139,120,4
139,4199,23
139,3828,2
139,4870,2
139,1097,2
139,7345,3
139,4670,5
2374,4199,1
1279,491,1
4199,897,11
4199,4966,18
4199,139,23
4199,2374,1
5003,4966,1
4577,139,2
4577,12,2
120,139,4
1056,2,1
14,14,2
14,1825,1
14,897,2
14,1031,1
1825,14,1
4688,3811,1
5958,1427,1
1971,519,1
2675,519,1
1577,3786,1
1000,6115,1
1000,7050,1
6115,1000,1
6835,3695,1
3695,6835,1
70,555,1
336,5555,2
3862,6144,1
3157,6144,1
168,2177,1
168,7530,1
655,6144,1
719,5618,1
1049,6144,1
480,516,11
3478,6144,1
1051,2590,1
1051,1174,1
3276,127,1
3276,365,1
552,6144,1
3861,5225,2
761,2722,3
761,82,1
516,480,11
5225,3861,2
2722,761,3
5618,719,1
2907,86,1
3,910,1
2174,221,1
221,2174,1
910,3,1
1090,1493,1
1090,31,2
1090,769,1
1090,4791,1
31,1090,2
31,5849,1
5849,31,1
5660,6245,1
3012,7794,7
3012,6245,1
6245,5660,1
6245,3012,1
136,1427,3
136,4968,1
136,6144,1
1765,3008,1
1765,6144,1
2782,2504,2
2782,5159,2
2782,277,2
2962,63,1
2962,2,2
2211,6144,1
277,2782,2
1941,3529,1
4670,5081,1
4670,1174,1
4670,139,5
2177,7530,2
2177,168,1
2177,3219,5
204,2396,2
204,5709,1
204,5402,1
204,1129,1
407,244,1
3687,1385,1
1385,3687,1
1385,610,1
3008,1765,1
2504,2782,2
5159,2782,2
7530,2177,2
7530,168,1
3811,4688,1
