39,167,4
39,1616,7
39,3995,1
39,1448,1
39,32,13
39,210,1
39,733,1
39,135,3
39,890,1
39,915,2
39,509,2
39,2874,5
39,1731,3
39,160,5
39,635,1
39,278,3
39,58,1
39,101,3
39,4774,2
39,171,2
39,162,1
39,5468,2
39,5040,1
39,1900,1
39,1206,3
39,22,1
39,1788,5
39,652,1
39,5143,2
39,3568,1
39,2201,4
39,2420,1
39,6520,1
39,26,1
39,913,2
39,195,1
39,959,1
39,1618,1
39,445,9
39,673,1
39,7530,1
197,3815,3
197,22,4
41,4774,1
41,321,1
41,135,1
41,2531,1
41,5674,1
3117,4557,1
3117,58,1
3117,3863,1
301,7175,2
301,288,1
301,2883,3
301,635,3
301,3089,1
301,2222,1
301,2576,4
301,256,1
301,107,3
301,2446,1
301,162,4
301,903,1
301,1838,3
301,15,3
301,5488,6
301,32,17
301,153,3
301,4243,2
301,1211,1
301,26,5
301,4053,1
301,1448,5
301,4036,1
301,7161,1
301,4821,1
301,890,1
301,1570,1
301,462,1
301,2719,1
301,4258,1
301,4774,1
301,6859,1
301,1013,1
301,1599,2
301,1002,1
301,1171,1
301,1515,1
301,80,1
301,3285,1
301,7282,1
301,5446,2
301,5620,1
301,773,1
301,4119,1
301,102,1
301,1206,2
301,2927,1
301,2874,2
301,2594,1
301,4452,1
301,543,1
301,278,3
301,6838,2
301,2617,1
301,114,1
301,4201,3
301,3342,1
301,1054,3
301,81,2
301,1748,1
301,590,1
301,132,1
301,22,1
301,7318,1
301,6218,1
301,2772,4
301,5151,1
301,5173,1
301,447,1
301,509,2
301,1026,1
301,2947,1
301,5741,1
301,6134,1
301,33,3
301,58,2
301,5542,1
301,1591,1
301,1302,1
301,20,2
301,4462,1
301,3360,1
301,7353,2
301,4560,1
301,232,6
301,2202,1
301,1665,1
301,1972,1
301,4355,1
301,118,1
301,5235,1
301,776,1
301,1067,1
301,1140,1
301,3244,1
301,301,4
301,5288,1
301,1542,2
301,3570,1
301,204,1
301,3755,1
301,1690,1
301,6520,1
301,913,1
301,1715,1
301,2285,1
301,241,1
301,1229,1
301,7617,1
1121,1121,4
1121,1190,2
1121,72,1
2201,3259,1
2201,5642,1
2201,110,6
2201,101,1
2201,3086,4
2201,887,3
2201,1866,2
2201,195,1
2201,3863,2
2201,171,1
2201,2682,3
2201,58,1
2201,39,4
2201,5674,1
546,132,1
546,278,1
546,32,2
546,4603,1
468,849,1
468,5539,1
468,7336,1
468,15,2
468,529,2
468,452,2
2446,301,1
2446,1296,1
322,1206,1
322,4564,1
322,26,1
322,5488,1
322,171,4
3003,3480,1
3003,5628,1
107,301,3
107,3325,1
107,1866,1
107,3863,1
107,5587,1
107,1190,1
107,33,1
107,409,1
107,1061,2
3480,3003,1
3863,5683,2
3863,1206,1
3863,107,1
3863,114,3
3863,3466,1
3863,2201,2
3863,186,1
3863,135,1
3863,3117,1
3863,4201,1
7469,309,2
851,1857,1
851,1021,2
851,822,1
3570,301,1
3570,171,3
3570,167,1
3570,1206,1
3466,3863,1
3466,3981,7
3466,114,1
3466,3755,8
3466,4603,1
3466,3108,1
3466,7507,1
1665,6706,1
1665,130,2
1665,32,3
1665,278,2
1665,1731,1
1665,321,1
1665,2927,1
1665,301,1
1665,511,1
1665,3191,1
1665,4788,3
1665,1375,2
1665,4720,1
1665,309,4
1665,26,1
1665,3360,1
1665,7224,1
1511,162,1
1511,1738,1
1511,361,1
1511,4528,1
1511,1371,2
1511,5369,2
1616,39,7
1616,1169,1
1616,1067,2
1616,619,1
564,1206,2
564,204,1
564,81,2
564,210,1
564,1187,1
15,3089,2
15,5799,1
15,933,1
15,301,3
15,32,2
15,1206,1
15,153,1
15,5674,1
15,557,1
15,1243,1
15,5215,1
15,2139,2
15,5512,1
15,511,1
15,81,2
15,6867,1
15,80,1
15,1021,2
15,2617,3
15,381,1
15,1187,1
15,160,1
15,1296,2
15,468,2
15,452,2
15,105,1
624,7409,1
624,3755,4
58,7175,1
58,2594,1
58,26,2
58,132,2
58,39,1
58,32,3
58,1206,1
58,1579,3
58,5041,1
58,2967,2
58,301,2
58,3117,1
58,4770,1
58,114,2
58,391,6
58,2682,1
58,2201,1
58,2947,1
58,4053,1
58,1565,1
58,1715,1
58,143,5
7409,624,1
132,546,1
132,453,1
132,1,4
132,32,1
132,58,2
132,278,1
132,301,1
132,6917,2
132,5620,1
132,3136,2
132,1209,1
132,2772,2
132,3325,1
132,7175,1
132,6850,1
132,3599,1
132,105,1
22,3952,1
22,197,4
22,5683,1
22,1540,1
22,3502,2
22,321,1
22,1591,1
22,4952,2
22,153,1
22,3663,1
22,3086,1
22,4774,1
22,1159,3
22,3575,1
22,301,1
22,278,1
22,3136,2
22,5488,1
22,50,4
22,776,2
22,1206,4
22,39,1
22,5917,1
22,5628,2
22,33,1
7175,301,2
7175,958,1
7175,26,1
7175,162,2
7175,58,1
7175,5273,1
7175,5235,1
7175,132,1
288,301,1
288,4911,1
2883,301,3
2883,7224,1
635,301,3
635,39,1
635,278,1
635,2927,1
635,1206,1
635,114,1
3089,301,1
3089,15,2
3089,5488,1
3089,2285,8
3089,1557,2
3089,149,1
2222,301,1
2212,7579,1
2212,3755,4
2212,4573,2
2212,1589,1
958,7175,1
958,7445,1
958,3599,1
958,2846,1
5041,6552,1
5041,58,1
5041,652,1
2450,391,1
5022,452,1
5022,4774,1
5022,135,1
7406,4983,1
7406,2348,1
7406,529,1
5939,135,1
5939,1838,1
5939,1220,1
1866,107,1
1866,1209,1
1866,2201,2
1866,4720,2
26,7175,1
26,543,1
26,5683,1
26,1540,1
26,7755,1
26,7579,1
26,322,1
26,301,5
26,1215,1
26,825,1
26,5642,1
26,102,1
26,58,2
26,153,1
26,6049,2
26,7639,1
26,3847,1
26,1054,1
26,2927,2
26,195,1
26,4036,2
26,162,1
26,135,2
26,5974,1
26,822,2
26,3575,1
26,2594,1
26,357,2
26,32,1
26,7662,1
26,509,1
26,1021,2
26,114,1
26,39,1
26,4748,1
26,4720,2
26,8,1
26,171,1
26,1665,1
26,33,1
162,7175,2
162,301,4
162,6859,1
162,7455,1
162,39,1
162,26,1
162,1511,1
162,114,2
162,160,1
162,204,1
162,1909,1
162,135,1
7104,7104,2
7104,7579,1
7104,1018,1
7104,135,2
7104,59,1
7104,453,1
7104,2256,1
7104,1794,1
7104,7181,1
7104,6524,2
2576,301,4
2576,1061,1
2576,167,2
256,301,1
256,105,2
256,2772,2
256,7579,1
256,2285,1
256,5475,1
903,301,1
903,1206,5
903,2594,2
903,6917,1
1838,301,3
1838,135,1
1838,5939,1
1838,6917,1
1838,1579,1
1838,1206,1
1838,3873,1
1838,4964,3
1838,529,2
1838,1298,2
1838,1715,1
1838,309,2
1838,1220,1
3073,1652,1
3981,1296,1
3981,3466,7
3599,135,1
3599,20,1
3599,3899,1
3599,958,1
3599,132,1
3599,529,1
3599,1618,3
3599,59,1
849,5138,1
849,468,1
849,1,1
849,3287,1
1320,5674,1
1320,1640,2
1320,3502,2
1320,1909,1
543,26,1
543,1150,1
543,301,1
543,110,1
543,59,1
543,4911,1
543,1067,1
543,309,10
543,204,1
543,409,2
33,321,1
33,160,1
33,101,1
33,301,3
33,3424,1
33,1542,1
33,4560,2
33,2594,1
33,135,3
33,977,1
33,724,1
33,1067,1
33,4750,1
33,1392,1
33,773,1
33,5181,1
33,619,1
33,1493,3
33,1543,1
33,2506,1
33,3502,3
33,1018,1
33,6819,1
33,158,2
33,1206,1
33,6773,1
33,171,2
