506,797,1
506,5071,1
506,634,1
506,1527,7
1,1363,1
1,2005,1
1,4210,1
310,2164,1
2,4311,1
2,6445,1
378,69,1
378,2032,7
1080,75,1
1080,1605,3
3764,3,1
4361,2527,3
5649,2065,3
3507,6989,1
3507,2911,1
2507,1035,1
192,75,1
75,192,1
75,3880,1
75,1080,1
2065,5649,3
2065,2164,1
2065,3832,1
2065,734,2
4403,120,1
4403,1615,1
2136,4179,2
1035,2507,1
1035,1317,2
1035,3880,1
6341,2514,1
6341,4771,1
4179,2136,2
6799,5252,1
6799,88,1
1017,3880,1
1120,35,2
291,2164,1
291,69,1
291,178,1
12,3880,1
157,3880,3
3484,2164,2
660,5185,1
2711,2711,2
250,898,2
7323,5971,2
3483,88,1
3483,1081,2
3483,3718,5
3483,30,5
1615,4403,1
1615,898,1
898,1040,1
898,250,2
898,337,1
898,1615,1
898,3138,1
898,4118,1
898,308,3
898,2856,1
898,1536,1
2203,69,1
1702,7781,1
3062,703,1
3062,69,1
3062,861,2
120,4403,1
1836,3880,1
1836,572,1
1836,219,1
1317,1035,2
703,3062,1
1040,898,1
1040,1789,3
337,898,1
3138,898,1
308,7006,3
308,898,3
308,4270,2
612,958,1
612,2209,1
612,792,1
612,382,2
612,5609,3
5243,2405,1
5243,5090,1
5243,69,1
5243,3128,1
1789,1040,3
395,1501,2
395,3813,3
395,397,1
7006,308,3
7006,3575,1
4118,898,1
4118,242,1
4713,3646,1
4270,308,2
5987,812,1
5987,5328,4
3535,2209,1
3535,130,1
4311,2,1
4311,414,1
414,4311,1
7079,870,2
812,5987,1
2066,2155,1
2066,6496,2
2066,1750,1
62,3305,1
62,69,1
62,4256,1
62,88,2
62,30,1
586,1501,1
586,717,1
4131,530,1
1009,3724,1
1009,2339,1
1009,2973,1
1009,3576,1
4598,1023,1
4094,3797,1
2466,530,1
1359,717,2
797,506,1
6602,245,2
6602,634,7
6501,3880,1
4113,2164,1
4113,3644,1
4113,4771,1
3194,4623,1
115,663,1
115,69,1
115,4342,1
5071,506,1
245,6602,2
634,6602,7
634,506,1
634,284,1
4623,3194,1
5517,1544,2
5517,69,2
5677,741,1
254,3,1
254,1015,5
254,1347,2
1527,506,7
2164,142,2
2164,807,2
2164,3239,1
2164,56,4
2164,7640,1
2164,5653,3
2164,3254,1
2164,861,1
2164,4113,1
2164,3797,2
2164,310,1
2164,1273,2
2164,6505,2
2164,1093,1
2164,2065,1
2164,971,2
2164,3484,2
2164,2413,1
2164,514,1
2164,1351,1
2164,1217,1
2164,7623,1
2164,1246,1
2164,277,1
2164,7185,1
2164,1927,1
2164,291,1
2164,6496,1
2164,383,1
2164,565,1
2164,5357,1
2164,270,1
2164,7319,1
142,2164,2
142,69,5
142,1340,2
142,5507,2
807,2164,2
807,69,2
3239,2164,1
56,2164,4
56,6927,1
56,3488,1
7640,2164,1
7640,3266,1
5653,2164,3
3254,2164,1
3254,162,1
3254,3935,1
861,2164,1
861,3062,2
861,14,1
3797,2164,2
3797,242,2
3797,4094,1
3797,3027,1
1273,2164,2
1273,470,1
6505,2164,2
1093,2164,1
971,2164,2
2413,2164,1
514,2164,1
1351,2164,1
1217,2164,1
7623,2164,1
1246,2164,1
277,2164,1
277,6121,2
7185,2164,1
1927,2164,1
6496,2164,1
6496,2066,2
6496,60,1
6496,5695,1
383,2164,1
383,3880,3
383,2640,2
383,147,1
383,2744,1
565,2164,1
69,807,2
69,378,1
69,7528,1
69,3062,1
69,1544,1
69,7011,1
69,4303,2
69,5080,1
69,142,5
69,3236,1
69,1343,1
69,2402,1
69,6238,1
69,5831,1
69,5517,2
69,891,1
69,2539,1
69,1750,2
69,115,1
69,3266,1
69,291,1
69,957,1
69,139,1
69,3813,4
69,62,1
69,3559,1
69,1020,1
69,2484,1
69,771,1
69,2785,1
69,572,1
69,201,1
69,2502,1
69,2203,1
69,80,1
69,5243,1
3543,734,2
7319,2164,1
162,3254,1
6927,56,1
3488,56,1
5357,2164,1
270,2164,1
